         1,         0, 11648, 16895, 18676, 20983, 19109, 19095
         2,       250, 13056, 15057, 19763, 20983, 19109, 19095
         3,       500, 13573, 14785, 19811, 19629, 19551, 18940
         4,       750, 13996, 16256, 18376, 19153, 19694, 18895
         5,      1000, 14693, 15862, 18465, 19313, 19319, 19176
         6,      1250, 14239, 16919, 17711, 19127, 19092, 19390
         7,      1500, 14050, 17654, 17139, 18715, 19216, 19350
         8,      1750, 14357, 17217, 17408, 18953, 18733, 19708
         9,      2000, 14017, 18652, 16282, 18684, 19025, 19511
        10,      2250, 14060, 18339, 16539, 18180, 19213, 19434
        11,      2500, 14852, 16659, 17713, 18184, 18987, 19618
        12,      2750, 15414, 16052, 18037, 17805, 19186, 19513
        13,      3000, 15712, 15961, 18007, 17439, 19222, 19539
        14,      3250, 15986, 16545, 17399, 17476, 19095, 19636
        15,      3500, 15756, 17397, 16741, 17378, 19033, 19702
        16,      3750, 15443, 17839, 16470, 17391, 18877, 19827
        17,      4000, 15290, 17938, 16440, 17603, 18673, 19961
        18,      4250, 15019, 18458, 16085, 17682, 18631, 19984
        19,      4500, 14688, 18951, 15778, 17639, 18707, 19928
        20,      4750, 14704, 18585, 16090, 17731, 18665, 19949
        21,      5000, 14812, 17952, 16602, 17764, 18658, 19949
        22,      5250, 14874, 17662, 16832, 17753, 18682, 19932
        23,      5500, 14901, 17668, 16816, 17941, 18570, 19995
        24,      5750, 14596, 18396, 16294, 18111, 18539, 19994
        25,      6000, 14140, 18930, 15995, 18311, 18439, 20045
        26,      6250, 13761, 19102, 15983, 18678, 18259, 20136
        27,      6500, 13309, 19357, 15926, 18992, 18184, 20150
        28,      6750, 12868, 19646, 15835, 19273, 18150, 20136
        29,      7000, 12523, 19773, 15851, 19571, 18131, 20105
        30,      7250, 12228, 19641, 16073, 19821, 18139, 20061
        31,      7500, 12041, 19260, 16473, 20089, 18115, 20040
        32,      7750, 11862, 19074, 16700, 20397, 18075, 20026
        33,      8000, 11546, 19288, 16629, 20721, 18037, 20009
        34,      8250, 11090, 19707, 16431, 21072, 17993, 19991
        35,      8500, 10604, 19971, 16378, 21469, 17914, 19996
        36,      8750, 10128, 20075, 16461, 21877, 17839, 19995
        37,      9000,  9673, 20158, 16555, 22267, 17804, 19964
        38,      9250,  9262, 20229, 16643, 22640, 17797, 19914
        39,      9500,  8896, 20238, 16768, 22971, 17821, 19844
        40,      9750,  8599, 20048, 17042, 23277, 17841, 19782
        41,     10000,  8377, 19755, 17378, 23595, 17841, 19733
        42,     10250,  8141, 19630, 17573, 23904, 17847, 19682
        43,     10500,  7842, 19728, 17597, 24209, 17852, 19632
        44,     10750,  7497, 19887, 17585, 24523, 17848, 19588
        45,     11000,  7149, 19950, 17656, 24830, 17842, 19546
        46,     11250,  6846, 19888, 17821, 25119, 17841, 19503
        47,     11500,  6593, 19804, 17986, 25382, 17862, 19446
        48,     11750,  6379, 19727, 18131, 25601, 17912, 19372
        49,     12000,  6220, 19587, 18311, 25779, 17974, 19295
        50,     12250,  6130, 19333, 18565, 25930, 18029, 19227
        51,     12500,  6085, 19060, 18819, 26062, 18078, 19167
        52,     12750,  6046, 18895, 18977, 26173, 18129, 19109
        53,     13000,  5988, 18853, 19035, 26266, 18178, 19054
        54,     13250,  5923, 18834, 19075, 26339, 18227, 19004
        55,     13500,  5884, 18735, 19175, 26388, 18274, 18958
        56,     13750,  5897, 18561, 19323, 26410, 18327, 18911
        57,     14000,  5957, 18382, 19456, 26392, 18396, 18858
        58,     14250,  6058, 18209, 19570, 26332, 18479, 18800
        59,     14500,  6207, 17996, 19701, 26237, 18564, 18744
        60,     14750,  6405, 17733, 19858, 26112, 18644, 18698
        61,     15000,  6635, 17478, 19996, 25964, 18718, 18660
        62,     15250,  6872, 17301, 20064, 25796, 18791, 18626
        63,     15500,  7104, 17199, 20069, 25606, 18862, 18597
        64,     15750,  7342, 17100, 20068, 25395, 18930, 18573
        65,     16000,  7606, 16951, 20101, 25164, 18996, 18555
        66,     16250,  7906, 16768, 20151, 24908, 19064, 18538
        67,     16500,  8236, 16591, 20185, 24624, 19139, 18520
        68,     16750,  8591, 16425, 20199, 24315, 19217, 18503
        69,     17000,  8970, 16246, 20217, 23985, 19293, 18491
        70,     17250,  9372, 16052, 20240, 23641, 19360, 18488
        71,     17500,  9783, 15881, 20239, 23287, 19421, 18492
        72,     17750, 10188, 15770, 20188, 22926, 19476, 18502
        73,     18000, 10580, 15706, 20101, 22558, 19528, 18515
        74,     18250, 10968, 15644, 20013, 22186, 19574, 18534
        75,     18500, 11363, 15557, 19945, 21809, 19616, 18557
        76,     18750, 11766, 15461, 19881, 21429, 19656, 18582
        77,     19000, 12172, 15380, 19804, 21044, 19696, 18607
        78,     19250, 12577, 15316, 19712, 20658, 19733, 18635
        79,     19500, 12977, 15253, 19621, 20275, 19764, 18668
        80,     19750, 13370, 15193, 19530, 19901, 19786, 18706
        81,     20000, 13747, 15161, 19421, 19538, 19801, 18749
        82,     20250, 14098, 15172, 19282, 19189, 19809, 18795
        83,     20500, 14421, 15215, 19128, 18855, 19812, 18844
        84,     20750, 14723, 15259, 18979, 18538, 19809, 18894
        85,     21000, 15007, 15294, 18845, 18237, 19800, 18947
        86,     21250, 15276, 15330, 18716, 17954, 19788, 18999
        87,     21500, 15523, 15382, 18580, 17690, 19773, 19051
        88,     21750, 15746, 15448, 18441, 17446, 19755, 19103
        89,     22000, 15944, 15520, 18306, 17226, 19729, 19157
        90,     22250, 16114, 15600, 18175, 17032, 19697, 19213
        91,     22500, 16251, 15700, 18037, 16867, 19658, 19269
        92,     22750, 16352, 15829, 17889, 16730, 19616, 19325
        93,     23000, 16416, 15973, 17741, 16622, 19569, 19380
        94,     23250, 16448, 16115, 17605, 16544, 19518, 19433
        95,     23500, 16453, 16250, 17485, 16494, 19464, 19484
        96,     23750, 16430, 16387, 17375, 16472, 19408, 19533
        97,     24000, 16378, 16532, 17267, 16479, 19351, 19579
        98,     24250, 16295, 16683, 17166, 16514, 19292, 19622
        99,     24500, 16183, 16834, 17075, 16579, 19229, 19663
       100,     24750, 16041, 16988, 16993, 16674, 19164, 19702
       101,     25000, 15868, 17150, 16915, 16798, 19097, 19738
       102,     25250, 15663, 17323, 16839, 16950, 19029, 19770
       103,     25500, 15429, 17496, 16773, 17129, 18960, 19799
       104,     25750, 15171, 17661, 16724, 17334, 18892, 19823
       105,     26000, 14892, 17815, 16692, 17562, 18825, 19844
       106,     26250, 14595, 17962, 16672, 17811, 18760, 19859
       107,     26500, 14278, 18108, 16661, 18082, 18696, 19870
       108,     26750, 13944, 18249, 16660, 18371, 18635, 19877
       109,     27000, 13594, 18382, 16672, 18678, 18575, 19879
       110,     27250, 13230, 18508, 16695, 19001, 18516, 19878
       111,     27500, 12854, 18630, 16725, 19339, 18460, 19873
       112,     27750, 12466, 18749, 16763, 19688, 18408, 19862
       113,     28000, 12071, 18857, 16813, 20047, 18359, 19848
       114,     28250, 11673, 18951, 16877, 20413, 18314, 19829
       115,     28500, 11275, 19028, 16955, 20783, 18274, 19806
       116,     28750, 10879, 19093, 17042, 21156, 18239, 19778
       117,     29000, 10488, 19148, 17137, 21528, 18209, 19746
       118,     29250, 10102, 19191, 17240, 21897, 18184, 19711
       119,     29500,  9724, 19221, 17352, 22263, 18163, 19673
       120,     29750,  9356, 19239, 17471, 22623, 18147, 19631
       121,     30000,  9001, 19247, 17593, 22974, 18136, 19587
       122,     30250,  8659, 19244, 17721, 23313, 18130, 19540
       123,     30500,  8334, 19227, 17854, 23640, 18131, 19491
       124,     30750,  8029, 19193, 17994, 23951, 18137, 19439
       125,     31000,  7747, 19145, 18139, 24245, 18148, 19385
       126,     31250,  7489, 19083, 18287, 24519, 18165, 19330
       127,     31500,  7255, 19011, 18435, 24772, 18188, 19273
       128,     31750,  7047, 18928, 18584, 25003, 18215, 19216
       129,     32000,  6866, 18833, 18732, 25211, 18247, 19158
       130,     32250,  6713, 18728, 18879, 25393, 18284, 19101
       131,     32500,  6589, 18614, 19023, 25550, 18325, 19043
       132,     32750,  6494, 18493, 19164, 25679, 18371, 18987
       133,     33000,  6431, 18361, 19302, 25781, 18421, 18931
       134,     33250,  6399, 18219, 19437, 25853, 18474, 18876
       135,     33500,  6400, 18069, 19567, 25896, 18531, 18823
       136,     33750,  6432, 17913, 19691, 25910, 18592, 18771
       137,     34000,  6495, 17753, 19807, 25894, 18655, 18722
