         1,         0, 13055, 17870, 19681, 19683, 14988, 13190
         2,       250, 13540, 16200, 23030, 19683, 14988, 13190
         3,       500, 13719, 15953, 23178, 19203, 15922, 12035
         4,       750, 13865, 17289, 18759, 19035, 16225, 11703
         5,      1000, 14105, 16931, 19033, 19091, 15436, 13783
         6,      1250, 13948, 17891, 16709, 19025, 14955, 15366
         7,      1500, 13883, 18559, 14947, 18878, 15218, 15076
         8,      1750, 13989, 18162, 15776, 18963, 14198, 17726
         9,      2000, 13872, 19466, 12307, 18867, 14814, 16267
        10,      2250, 13887, 19181, 13100, 18689, 15207, 15707
        11,      2500, 14160, 17655, 16717, 18690, 14730, 17068
        12,      2750, 14354, 17104, 17713, 18556, 15151, 16287
        13,      3000, 14457, 17021, 17622, 18426, 15229, 16477
        14,      3250, 14551, 17552, 15748, 18439, 14962, 17198
        15,      3500, 14472, 18326, 13721, 18404, 14830, 17687
        16,      3750, 14364, 18727, 12888, 18408, 14500, 18615
        17,      4000, 14311, 18817, 12794, 18484, 14071, 19605
        18,      4250, 14218, 19290, 11702, 18512, 13979, 19777
        19,      4500, 14103, 19737, 10754, 18496, 14139, 19368
        20,      4750, 14109, 19405, 11717, 18529, 14049, 19523
        21,      5000, 14146, 18830, 13293, 18541, 14035, 19524
        22,      5250, 14167, 18567, 14001, 18537, 14085, 19394
        23,      5500, 14177, 18572, 13954, 18603, 13849, 19859
        24,      5750, 14072, 19233, 12344, 18664, 13785, 19852
        25,      6000, 13914, 19718, 11425, 18734, 13574, 20231
        26,      6250, 13784, 19875, 11388, 18865, 13193, 20910
        27,      6500, 13628, 20106, 11212, 18976, 13035, 21009
        28,      6750, 13476, 20369, 10932, 19075, 12961, 20904
        29,      7000, 13357, 20484, 10979, 19181, 12922, 20683
        30,      7250, 13255, 20364, 11665, 19270, 12938, 20356
        31,      7500, 13190, 20019, 12895, 19365, 12886, 20202
        32,      7750, 13129, 19850, 13595, 19474, 12803, 20095
        33,      8000, 13020, 20044, 13377, 19589, 12721, 19966
        34,      8250, 12862, 20424, 12767, 19714, 12629, 19835
        35,      8500, 12695, 20664, 12604, 19854, 12462, 19869
        36,      8750, 12531, 20759, 12859, 19999, 12304, 19864
        37,      9000, 12374, 20834, 13149, 20137, 12230, 19637
        38,      9250, 12232, 20899, 13420, 20270, 12214, 19263
        39,      9500, 12105, 20907, 13806, 20387, 12265, 18748
        40,      9750, 12003, 20734, 14649, 20496, 12306, 18285
        41,     10000, 11927, 20468, 15684, 20609, 12307, 17927
        42,     10250, 11845, 20354, 16286, 20718, 12320, 17542
        43,     10500, 11742, 20443, 16359, 20826, 12330, 17173
        44,     10750, 11623, 20588, 16320, 20938, 12321, 16846
        45,     11000, 11503, 20645, 16541, 21046, 12308, 16538
        46,     11250, 11398, 20589, 17048, 21149, 12305, 16221
